scope,condition,month,groups,candidate_rows_mean,selected_rows_mean,candidate_condition_count_mean,selected_condition_count_mean,candidate_condition_share_pct,selected_condition_share_pct,selection_enrichment_x,selected_condition_next_bps,selected_condition_contribution_bps,pool_next_bps,original_top_next_bps,original_excess_bps,reselected_top_next_bps,reselected_excess_vs_original_pool_bps,reselected_excess_vs_filtered_pool_bps,reselected_excess_delta_vs_original_bps
published_top100,decision_at_limit_with_offer,2022-06,210,3109.114285714286,100.0,0.11428571428571428,0.0,0.003675828669625709,0.0,0.0,,0.0,61.11164780080076,94.1883826387304,33.076734837929635,94.1883826387304,33.076734837929635,33.08234118969831,0.0
published_top100,decision_sealed_at_limit,2022-01,190,3028.5526315789475,100.0,0.04736842105263158,0.0,0.0015640613459616804,0.0,0.0,,0.0,-97.82139354612725,-89.59719833285584,8.224195213271415,-89.59719833285584,8.224195213271415,8.226048359499424,0.0
published_top100,decision_sealed_at_limit,2022-02,160,3027.7875,100.0,0.0625,0.0,0.002064213555277575,0.0,0.0,,0.0,50.236680908886015,123.11681541615073,72.88013450726473,123.11681541615073,72.88013450726473,72.87922197917639,0.0
published_top100,decision_sealed_at_limit,2022-03,230,3042.9217391304346,100.0,0.06956521739130435,0.0,0.002286132321338759,0.0,0.0,,0.0,-39.49142935510972,-2.548555988699631,36.942873366410076,-2.548555988699631,36.942873366410076,36.94205986831634,0.0
published_top100,decision_sealed_at_limit,2022-04,190,3057.8105263157895,100.0,0.05263157894736842,0.0,0.0017212177960150366,0.0,0.0,,0.0,-94.36196408632851,-79.1520298229943,15.209934263334238,-79.1520298229943,15.209934263334238,15.209847470118266,0.0
published_top100,decision_sealed_at_limit,2022-05,190,3061.5263157894738,100.0,0.05263157894736842,0.0,0.0017191287455517546,0.0,0.0,,0.0,98.8709186169206,103.47674599143637,4.605827374515759,103.47674599143637,4.605827374515759,4.603774601296898,0.0
published_top100,decision_sealed_at_limit,2022-06,210,3109.114285714286,100.0,0.06190476190476191,0.0,0.001991073862713926,0.0,0.0,,0.0,61.11164780080076,94.1883826387304,33.076734837929635,94.1883826387304,33.076734837929635,33.075561344462976,0.0
published_top100,touched_limit_by_decision,2022-01,190,3028.5526315789475,100.0,2.8421052631578947,0.7473684210526316,0.09384368075770083,0.7473684210526316,7.963971734892787,-369.251618107536,-2.7596699879615847,-97.82139354612725,-89.59719833285584,8.224195213271415,-86.88280403880191,10.938589507325355,10.705615338358252,2.7143942940539407
published_top100,touched_limit_by_decision,2022-02,160,3027.7875,100.0,2.625,0.66875,0.08669696932165814,0.66875,7.713649107142857,65.47029009680195,0.43783256502236306,50.236680908886015,123.11681541615073,72.88013450726473,123.36332662566606,73.12664571678005,73.13363520218041,0.2465112095153188
published_top100,touched_limit_by_decision,2022-03,230,3042.9217391304346,100.0,3.265217391304348,0.7086956521739131,0.107305335832838,0.7086956521739131,6.6044772766745785,88.54356360734238,0.6275043855650785,-39.49142935510972,-2.548555988699631,36.942873366410076,-3.660799591052898,35.83062976405681,35.82606351865344,-1.1122436023532671
published_top100,touched_limit_by_decision,2022-04,190,3057.8105263157895,100.0,2.7157894736842105,0.5157894736842106,0.08881483827437589,0.5157894736842106,5.807469604243166,-296.92585283606144,-1.5315122935754746,-94.36196408632851,-79.1520298229943,15.209934263334238,-78.01760529698383,16.34435878934466,16.133795422966646,1.134424526010422
published_top100,touched_limit_by_decision,2022-05,190,3061.5263157894738,100.0,3.2,0.7421052631578947,0.10452302772954666,0.7421052631578947,7.099921225761773,-122.4522942229865,-0.9087249202863735,98.8709186169206,103.47674599143637,4.605827374515759,104.90009046698175,6.029171850061144,5.778698187726742,1.4233444755453846
